INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT
5,3,45687.8,2016-04-13,2016-04-25,1,1,41.85400128,-87.66589962,1620.0,0,3/10/15,3/9/16,2014,Dodge,Ram,YKSX464,Gold,36456,0,Beatrice,Carias,F,10/18/89,260-30-3046,12/4/20,IL,5/11/08,637-456-0754 ,bcarias@fasstmail.com,0
3,3,274590.8,2017-06-15,2017-06-20,0,1,41.87433069,-87.63960074,1060.0,0,2/18/16,2/17/17,2005,Honda,CR-V,SOYW940,Gold,264768,0,Brenda,Westermann,F,9/27/36,045-32-4670,12/30/19,IL,8/26/99,748-457-0746 ,bwestermann@life.com,0
2,1,290003.5,2016-06-14,2016-06-16,0,1,41.79291088,-87.74207734,2710.0,1,7/25/15,7/24/16,2004,Chevrolet,Cruze,QUAW980,Med. Dark Gray,277056,0,Lucia,Swimm,F,7/7/97,886-79-3654,1/16/21,IL,5/19/17,738-311-0752 ,lswimm@lightemail.com,0
3,1,92951.4,2017-11-12,2017-11-20,1,1,41.87206239,-87.75490425,40170.0,1,6/4/16,6/4/17,2013,Toyota,Corolla,QPNM149,Light Brown,84816,0,Blanche,Terres,F,10/5/00,510-69-2087,9/11/19,IL,9/3/02,826-554-0870 ,bterres@lightemail.com,0
5,3,77380.8,2016-03-25,2016-04-06,0,1,41.90405272,-87.66779309,2090.0,0,11/9/15,11/8/16,2009,Lexus,NX,NWKZ711,Black,63798,1,Vicente,Willkomm,M,11/4/41,523-74-5900,10/24/21,IL,11/7/13,247-262-0245 ,vwillkomm@mailjeep.com,0
1,3,129334.5,2017-12-03,2017-12-15,1,1,41.80927145,-87.63089121,14720.0,0,9/17/16,9/17/17,2011,Nissan,Sentra,YRTA986,Black,123696,0,Andre,Loperfido,M,8/1/77,810-22-3782,2/7/20,IL,1/27/01,261-805-0575 ,aloperfido@beemail.com,0
1,3,241369.3,2017-08-05,2017-08-09,1,4,41.78746198,-87.69347746,1610.0,0,1/23/16,1/22/17,2006,Toyota,Camry,GNWR779,Med Dark Green,229776,0,Marjorie,Woolett,F,10/5/68,582-42-9982,6/11/18,IL,7/8/02,728-919-0526 ,mwoolett@ggmail.com,0
1,3,415100.7,2016-12-18,2016-12-23,1,1,41.87577504,-87.67301419,14570.0,0,7/3/15,7/2/16,1998,Volkswagen,Passat,XTFX385,White,405864,0,Zachery,Thomasian,M,3/24/55,305-60-1227,11/14/21,IL,5/6/03,329-848-0845 ,zthomasian@mmail.com,0
3,4,232471.8,2018-12-12,2018-12-19,1,6,41.89482746,-87.74565493,27278.0,1,2/8/17,2/8/18,2007,Chevrolet,Equinox,VKKN677,Silver,229368,0,Mitchel,Mctiernan,M,5/9/56,274-87-9287,11/16/21,IL,3/22/13,736-441-0453 ,mmctiernan@life.com,1
3,1,374676.4,2017-12-20,2017-12-23,0,1,41.98575616,-87.66378215,27266.5,1,9/8/16,9/8/17,1998,Ford,Edge,PCAX568,White,362040,0,William,Neris,M,9/23/71,794-74-1147,3/26/20,IL,5/21/99,739-370-0335 ,wneris@zohoo.com,0
2,1,298024.4,2017-09-16,2017-09-27,0,1,41.87870495,-87.74532124,31210.0,1,2/16/16,2/15/17,2003,Ford,Focus,OPPA335,Med Dk Blue,297108,0,Earnestine,Lockrow,F,10/29/85,124-08-8388,8/1/20,IL,3/2/10,741-789-0462 ,elockrow@inboux.com,0
3,1,342361.6,2018-08-16,2018-08-27,1,2,41.97260628,-87.74805607,27830.0,1,1/25/17,1/25/18,2003,Chevrolet,Cruze,AIDR806,Med Red,339660,0,Ross,Deedon,M,2/11/85,675-56-0182,5/23/19,IL,8/23/03,232-447-0797 ,rdeedon@inboux.com,0
5,3,66676.4,2017-04-13,2017-04-18,1,2,41.93213794,-87.70720738,2700.0,0,11/19/16,11/19/17,2014,Nissan,Rogue,KNCL345,White,63108,0,Concepcion,Gokee,F,9/3/92,188-02-3265,4/10/21,IL,1/12/14,746-226-0202 ,cgokee@mailjeep.com,0
3,1,90079.6,2017-01-30,2017-02-08,1,1,42.01002354,-87.68384244,16690.0,1,6/10/16,6/10/17,2013,Volkswagen,Jetta,XFHR126,Silver,87252,0,Dino,Caro,M,10/9/85,261-36-9192,9/8/19,IL,6/16/07,840-567-0173 ,dcaro@husshmail.com,0
3,3,322626.0,2017-12-09,2017-12-21,1,1,41.99623075,-87.6896868,2250.0,0,6/17/16,6/17/17,2000,Ford,Edge,ODQO160,Light Brown,307740,0,Aubrey,Samuel,M,11/14/81,528-24-0042,2/14/18,IL,2/9/03,739-525-0936 ,asamuel@mailjeep.com,0
2,3,50768.3,2016-11-12,2016-11-17,0,1,41.95910043,-87.68239224,1290.0,0,8/21/15,8/20/16,2014,Ford,Transit,HKGU392,Black,45600,0,Carson,Viren,M,1/27/42,800-26-0343,10/11/19,IL,2/21/17,259-581-0587 ,cviren@husshmail.com,0
5,3,95327.6,2018-10-23,2018-10-28,0,1,41.90986357,-87.7363803,13090.0,0,4/26/17,4/26/18,2013,Hyundai,Santa Fe,BUHP199,Silver,93948,0,Kirsten,Whyde,F,1/31/39,701-49-2462,12/19/21,IL,9/11/09,324-667-0476 ,kwhyde@beemail.com,0
5,1,188512.6,2017-12-08,2017-12-12,1,1,41.88438238,-87.62761347,28230.0,1,7/24/16,7/24/17,2009,Subaru,Outback,IRTA620,Black,183780,0,Earnest,Vaisman,M,6/4/42,818-46-9934,2/24/19,IL,6/3/07,741-919-0884 ,evaisman@mmail.com,0
2,3,289034.6,2018-09-26,2018-09-26,1,2,41.75889574,-87.5840765,1350.0,0,1/15/17,1/15/18,2006,Honda,Accord,QASE360,Silver,279696,0,Keenan,Braunstein,M,4/9/88,307-10-7580,10/27/20,IL,1/8/11,741-516-0456 ,kbraunstein@beemail.com,0
5,3,176427.2,2016-04-17,2016-04-17,0,1,41.89747568,-87.62836809,2277.0,0,1/8/15,1/8/16,2009,Ford,Escape,ELVZ943,Dark Red,161616,0,Michale,Fioretto,M,5/26/52,117-55-5787,10/8/18,IL,11/17/07,358-244-0483 ,mfioretto@freshmaail.com,0
1,3,79124.3,2018-09-30,2018-10-14,0,1,41.91696685,-87.73335306,2070.0,0,4/6/17,4/6/18,2010,Ford,F-150,PFUB160,Med Red,76086,1,Salvador,Kolassa,M,6/4/67,857-36-6086,8/4/20,IL,5/9/13,750-385-0839 ,skolassa@mmail.com,0
4,3,70100.4,2017-02-12,2017-02-18,1,1,41.80196297,-87.61617093,1940.0,0,4/1/16,4/1/17,2014,Chevrolet,Malibu,AXFV005,Black,60804,0,Myrtle,Bankester,F,7/11/82,732-90-5129,2/7/20,IL,2/14/10,238-684-0007 ,mbankester@beemail.com,0
5,1,81047.6,2016-10-24,2016-10-28,0,1,41.92196157,-87.66509222,21480.0,1,3/12/15,3/11/16,2013,Mercedes,GLE,PGID752,Silver,68904,0,Dean,On,M,5/17/86,819-89-2679,6/26/19,IL,1/9/11,723-374-0638 ,don@beemail.com,0
5,3,178149.5,2017-05-17,2017-05-17,1,4,41.96107617,-87.64598137,1610.0,0,7/1/16,7/1/17,2009,Ford,Explorer,TYIU795,Med Dk Blue,173040,0,Rosalee,Gaglio,F,5/8/90,534-31-6383,2/17/20,IL,9/6/07,247-716-0477 ,rgaglio@yahoot.com,0
3,3,173820.1,2018-09-20,2018-09-29,0,1,41.87626181,-87.68146423,1610.0,0,2/4/17,2/4/18,2011,Honda,Civic,ELJG711,Med. Dark Gray,160524,0,Sarah,Daswani,F,7/4/38,531-87-2615,11/3/21,IL,1/8/13,729-635-0741 ,sdaswani@mailjeep.com,0
1,1,83868.7,2018-02-15,2018-02-26,0,1,41.89111508,-87.75805613,35480.0,1,5/1/17,5/1/18,2014,Ford,Fusion,QALW549,Gold,80976,0,Jeanne,Kalie,F,5/5/60,721-98-7523,11/15/18,IL,2/22/13,746-751-0912 ,jkalie@mooosend.com,0
1,1,68838.7,2018-02-14,2018-02-20,1,2,41.93952777,-87.69347386,26440.0,1,3/16/17,3/16/18,2015,Hyundai,Sonata,HDMM894,White,64524,0,Elsie,Hamalian,F,12/26/63,059-06-1191,12/3/21,IL,2/18/16,748-908-0143 ,ehamalian@mooosend.com,0
5,3,99222.0,2016-12-04,2016-12-09,1,1,41.75621011,-87.63134494,1020.0,0,8/25/15,8/24/16,2008,Honda,CR-V,KYVU864,Light Brown,88848,1,Ahmad,Inglis,M,3/3/89,194-85-6907,3/22/21,IL,2/1/03,745-735-0374 ,ainglis@zohoo.com,0
2,3,130177.5,2018-05-27,2018-06-02,0,1,41.96637821,-87.72182581,2910.0,0,7/4/17,7/4/18,2012,Kia,Forte,LLJW327,White,128760,0,Xavier,Regelman,M,8/29/57,064-49-6460,7/11/21,IL,1/3/06,245-800-0435 ,xregelman@mooosend.com,0
1,1,484293.0,2017-10-14,2017-10-25,1,4,41.82622161,-87.70465031,14430.0,1,3/27/16,3/27/17,1991,Ford,E-Series,TVWF168,White,470892,0,Earnest,Angona,M,1/7/72,012-43-6706,8/5/20,IL,10/24/13,748-986-0756 ,eangona@freshmaail.com,0
1,1,75725.8,2018-08-19,2018-08-20,1,1,41.75921204,-87.69517261,34470.0,1,4/7/17,4/7/18,2012,GMC,Sierra,TWHS245,Light Brown,62748,1,Darren,Assenza,M,7/24/83,378-25-1672,7/2/18,IL,6/16/05,247-487-0497 ,dassenza@lightemail.com,0
1,3,135179.7,2016-04-20,2016-04-29,0,1,41.97244295,-87.77809642,1184.5,0,11/18/15,11/17/16,2010,Ford,Explorer,PZUA247,Light Brown,122040,0,Vernon,Payero,M,11/17/79,819-77-3568,7/2/20,IL,9/21/99,741-423-0567 ,vpayero@outloop.com,0
4,3,340870.7,2018-07-18,2018-07-31,1,1,41.73668011,-87.57585698,3369.5,0,8/9/17,8/9/18,2004,Cadillac,XT5,HTNQ157,Light Brown,325932,0,Shawna,Cronan,F,3/3/57,476-94-0318,7/20/19,IL,8/23/10,324-884-0873 ,scronan@husshmail.com,0
5,3,180706.3,2017-05-01,2017-05-06,1,1,41.75848317,-87.61704136,15750.0,0,1/9/16,1/8/17,2008,Honda,Odyssey,QTUE138,Black,175296,0,Georgia,Branigan,F,11/21/37,594-90-1740,4/16/19,IL,4/18/01,728-466-0952 ,gbranigan@ggmail.com,0
3,1,216747.3,2018-07-13,2018-07-21,0,1,41.8819952,-87.62764725,31855.0,1,1/7/17,1/7/18,2008,Honda,Civic,ZLTV573,White,207252,0,Leta,Zickafoose,F,2/2/60,513-58-7578,9/10/19,IL,10/26/03,265-257-0421 ,lzickafoose@husshmail.com,0
3,1,344986.8,2017-08-30,2017-09-13,1,1,41.8560506,-87.62403663,44700.5,1,6/27/16,6/27/17,2000,Jeep,Compass,MXEV910,Med Dk Blue,343860,0,Kelly,Souri,F,9/29/93,677-93-1815,7/23/20,IL,4/27/16,247-681-0754 ,ksouri@beemail.com,0
4,3,81690.7,2016-03-14,2016-03-14,0,3,41.82291859,-87.68177863,1870.0,0,8/27/15,8/26/16,2013,Toyota,Sienna,AEJX295,Med Dark Green,67788,0,Darla,Quinnan,F,3/28/85,481-58-6807,7/14/18,IL,1/2/00,350-708-0933 ,dquinnan@zohoo.com,0
1,1,185142.0,2018-02-25,2018-03-07,1,1,41.82100687,-87.68491087,21505.0,1,11/19/17,11/19/18,2009,Ford,Edge,QTAT015,Silver,180960,0,Ian,Morita,M,8/14/94,312-74-5610,10/3/19,IL,10/4/14,243-264-0815 ,imorita@lightemail.com,0
1,1,171947.6,2018-04-22,2018-04-27,1,1,41.87810931,-87.63941452,36180.0,1,9/19/17,9/19/18,2010,Chevrolet,Express,EUFU825,Med Dk Blue,170304,0,Greg,Kaneski,M,3/17/84,774-39-9961,1/27/19,IL,3/2/05,741-548-0321 ,gkaneski@mmail.com,0
4,3,197579.6,2016-05-03,2016-05-13,1,1,41.77641134,-87.70322589,2495.5,0,5/10/15,5/9/16,2006,Nissan,Sentra,NYST169,White,195240,0,Chrystal,Sibbet,F,10/2/75,246-79-0107,1/22/20,IL,7/18/01,241-919-0688 ,csibbet@lightemail.com,0
5,1,49732.6,2016-05-10,2016-05-24,1,1,41.81715064,-87.70447558,33465.0,1,6/3/15,6/2/16,2012,Hyundai,Sonata,ZUIV603,Silver,43296,1,Lesa,Wollet,F,11/29/90,570-09-3074,3/23/20,IL,10/17/16,739-979-0202 ,lwollet@mmail.com,0
2,3,174632.9,2016-10-10,2016-10-18,0,1,41.84468662,-87.70218762,2490.0,0,7/16/15,7/15/16,2009,Mazda,CX-5,BNCQ425,Gold,167748,0,Jeremy,Ridgeway,M,9/7/42,040-52-6318,11/15/20,IL,11/5/04,245-779-0397 ,jridgeway@zohoo.com,1
2,1,75214.1,2017-08-20,2017-08-20,0,1,41.75496217,-87.72335908,34010.0,1,5/8/16,5/8/17,2014,Jeep,Cherokee,EUNR271,Light Brown,63180,0,Rick,Nedab,M,1/23/40,694-78-3364,8/22/18,IL,6/20/16,735-921-0975 ,rnedab@mailjeep.com,0
2,2,307061.4,2018-12-05,2018-12-18,0,3,42.01864441,-87.69033068,2587.5,0,7/6/17,7/6/18,2005,Toyota,Highlander,UHDV225,Med Dk Blue,293052,0,Tom,Blydenburgh,M,5/27/47,142-46-7774,5/9/20,IL,2/13/13,750-418-0410 ,tblydenburgh@mailjeep.com,0
4,3,125724.7,2016-04-09,2016-04-09,0,1,41.73653921,-87.60485428,1840.0,0,4/16/15,4/15/16,2011,Ford,F-150,ATBJ928,Light Brown,119820,0,Madge,Mahoe,F,10/17/78,730-15-6146,2/4/18,IL,10/2/00,827-611-0585 ,mmahoe@mooosend.com,0
4,3,132430.5,2017-06-16,2017-06-19,0,1,41.75091814,-87.62469012,2680.0,0,9/1/16,9/1/17,2011,Ford,F-150,LMZN010,White,131904,0,Mitchel,Honsinger,M,7/10/81,208-47-9423,10/31/21,IL,3/3/00,357-547-0623 ,mhonsinger@zohoo.com,0
4,3,306663.3,2017-05-22,2017-06-02,0,3,41.9189432,-87.64868497,1740.0,0,10/1/16,10/1/17,2003,Chevrolet,Cruze,FRDX338,Med. Dark Gray,305256,0,Johnson,Cianni,M,9/12/43,230-44-9995,4/17/18,IL,4/24/10,235-609-0603 ,jcianni@husshmail.com,0
1,3,54666.0,2018-11-04,2018-11-06,1,1,41.76961386,-87.58380275,17360.0,0,9/17/17,9/17/18,2013,Nissan,Versa,DHJF580,Med Dk Blue,53910,1,Angie,Tredo,F,9/3/88,094-49-5832,5/21/19,IL,11/6/05,736-984-0615 ,atredo@fasstmail.com,0
2,1,156331.1,2017-04-15,2017-04-28,1,1,41.83108107,-87.62932962,39370.0,1,1/24/16,1/23/17,2010,Acura,MDX,DFAK276,Med Dk Blue,155112,0,Retha,Domingas,F,8/4/72,199-55-5704,5/25/19,IL,7/4/99,362-586-0706 ,rdomingas@yahoot.com,0
4,1,294721.7,2018-04-07,2018-04-14,1,1,41.87707459,-87.73547397,40180.0,1,8/25/17,8/25/18,2005,Chevrolet,Camaro,GACG097,Black,287184,0,Arleen,Steinbronn,F,8/4/43,551-98-2854,2/12/21,IL,3/22/09,728-530-0500 ,asteinbronn@husshmail.com,0
5,1,108549.4,2017-11-13,2017-11-26,1,1,41.79342111,-87.67601718,16100.0,1,7/11/16,7/11/17,2012,Ford,Focus,HZGC355,Silver,95604,0,Stephan,Wiltz,M,4/7/88,746-60-9251,9/14/20,IL,8/11/17,265-268-0714 ,swiltz@outloop.com,0
5,1,142624.1,2018-02-19,2018-02-19,0,2,41.75571944,-87.66371778,37500.0,1,3/7/17,3/7/18,2003,Honda,Civic,XQRS157,Med Dark Green,141156,1,Georgina,Kossuth,F,1/16/41,027-91-9224,12/21/19,IL,6/21/03,749-367-0703 ,gkossuth@freshmaail.com,0
2,3,337901.9,2018-01-27,2018-02-07,0,1,41.97321459,-87.65992981,2540.0,0,3/5/17,3/5/18,2003,Subaru,Outback,UDBF069,Med Dk Blue,333900,0,Giovanni,Idris,M,6/29/62,242-85-2556,4/13/20,IL,4/14/01,259-380-0904 ,gidris@outloop.com,0
5,1,185161.6,2017-11-06,2017-11-14,1,1,41.8689511,-87.68595494,21300.0,1,9/21/16,9/21/17,2009,Ford,F-150,WMOE204,Med Dark Green,175704,0,Shauna,Stembridge,F,6/13/99,434-11-6024,7/29/20,IL,6/25/15,739-831-0411 ,sstembridge@mailjeep.com,0
4,3,227235.4,2017-01-30,2017-02-11,0,1,41.91750705,-87.68483345,2550.0,0,7/23/16,7/23/17,2006,Ford,F-150,CVVB991,Med. Dark Gray,224052,0,Alvina,Compagnoni,F,5/12/65,551-88-9074,2/25/21,IL,9/27/16,238-605-0036 ,acompagnoni@mooosend.com,0
1,3,143306.8,2017-06-06,2017-06-06,0,2,41.65899807,-87.61656564,1740.0,0,9/8/16,9/8/17,2010,Mercedes,GLC,IXWA488,Med Dark Green,131856,0,Bennett,Gladson,M,1/29/98,154-47-2905,6/19/21,IL,9/3/15,852-206-0379 ,bgladson@yahoot.com,0
1,1,177427.9,2017-07-16,2017-07-27,1,1,41.88790266,-87.61792719,25010.0,1,6/9/16,6/9/17,2010,Chrysler,Pacifica,VQCH059,Black,164316,0,Gwendolyn,Abdu,F,12/19/50,709-84-5712,2/12/18,IL,11/20/07,328-580-0276 ,gabdu@outloop.com,0
5,1,73180.9,2017-09-19,2017-10-01,1,1,41.9538639,-87.73666352,32710.0,1,4/5/16,4/5/17,2014,Chevrolet,Colorado,MWDJ409,Black,64692,0,Mohamed,Schmit,M,6/6/55,197-36-6329,12/16/21,IL,9/8/14,245-466-0676 ,mschmit@lightemail.com,0
4,3,305265.3,2017-11-10,2017-11-10,0,1,42.00521203,-87.67360748,1100.0,0,10/12/16,10/12/17,2001,Subaru,Legacy,UDNW936,Dark Red,292032,0,Teresita,Zarate,F,5/25/58,454-64-9505,12/18/19,IL,7/3/03,245-217-0410 ,tzarate@life.com,0
1,3,328467.1,2017-02-19,2017-02-22,0,1,41.97527517,-87.74247233,1690.0,0,4/22/16,4/22/17,2002,Ford,Focus,FGFB870,Med Dark Green,314460,0,Drew,Rozo,M,12/28/74,541-13-7025,7/26/20,IL,3/26/11,739-438-0002 ,drozo@ggmail.com,0
3,3,238721.3,2017-01-26,2017-02-09,1,2,41.99807872,-87.66060728,2760.0,0,1/6/16,1/5/17,2006,Toyota,Tacoma,GGAL634,Med. Dark Gray,235356,0,Jackie,Luciw,F,2/29/40,513-74-2043,9/25/19,IL,1/6/08,243-520-0900 ,jluciw@outloop.com,0
1,3,132835.1,2016-08-12,2016-08-15,0,3,41.74800268,-87.56631806,2730.0,0,2/17/15,2/17/16,2009,Mazda,CX-5,AVBY412,Med Dark Green,127764,0,Florentino,Feyder,M,8/14/99,512-35-4073,9/1/19,IL,10/2/99,741-528-0147 ,ffeyder@zohoo.com,0
1,3,46852.6,2018-05-30,2018-06-02,1,1,41.76913734,-87.63273958,1840.0,0,5/11/17,5/11/18,2016,Lexus,ES,BZEI203,Med. Dark Gray,45120,0,Orval,Freedle,M,1/9/69,172-95-2593,1/17/19,IL,11/4/05,238-814-0249 ,ofreedle@life.com,1
5,3,80957.8,2016-03-03,2016-03-08,1,1,41.74933329,-87.5827846,1700.0,0,9/9/15,9/8/16,2012,Kia,Sportage,YXYY904,Silver,79632,0,Guillermo,Tsung,M,6/22/95,622-98-8994,6/7/19,IL,2/13/14,741-670-0732 ,gtsung@gmxx.com,0
1,1,231403.5,2017-01-27,2017-01-31,1,1,41.87553265,-87.63380389,27910.0,1,8/6/16,8/6/17,2007,Dodge,Ram,EJHH527,White,226200,0,Edythe,Teff,F,3/4/77,270-09-2994,10/16/21,IL,8/23/13,749-772-0205 ,eteff@ggmail.com,0
1,3,286606.9,2018-04-10,2018-04-11,0,1,41.81715064,-87.70447558,2340.0,0,11/23/17,11/23/18,2004,Dodge,Ram,WRHR929,Med Dk Blue,273660,0,Adam,Petton,M,1/21/01,645-48-5821,12/31/18,IL,1/2/02,359-867-0107 ,apetton@zohoo.com,0
3,1,165202.8,2017-05-20,2017-06-01,0,1,41.89182517,-87.62522291,19895.0,1,8/18/16,8/18/17,2009,Ford,F-150,XEFE645,Med Dk Blue,162576,0,Tamera,Stinard,F,6/1/01,497-01-0481,1/16/18,IL,3/18/06,329-282-0281 ,tstinard@lightemail.com,0
5,3,94650.8,2016-09-21,2016-10-03,0,1,41.90281543,-87.62477194,1890.0,0,6/28/15,6/27/16,2008,Dodge,Ram,AZWM567,Silver,89712,1,Peggy,Chancellor,F,6/13/54,502-64-8546,10/20/20,IL,8/13/15,230-275-0997 ,pchancellor@fasstmail.com,0
1,3,102776.7,2018-06-24,2018-06-30,0,1,41.78911255,-87.70357973,2320.0,0,3/6/17,3/6/18,2013,Nissan,Maxima,HZXJ555,White,93516,0,Felicia,Mittnacht,F,7/9/97,048-78-3256,8/29/20,IL,11/27/11,723-250-0079 ,fmittnacht@mooosend.com,0
5,3,138449.1,2016-07-02,2016-07-16,0,1,41.74348841,-87.62925563,2330.0,0,9/14/15,9/13/16,2010,Subaru,Impreza,NWAA919,Med. Dark Gray,135576,0,Annabelle,Kinsfather,F,4/15/58,619-49-3836,11/24/19,IL,9/22/10,221-526-0892 ,akinsfather@yahoot.com,0
2,1,307119.0,2018-10-27,2018-11-06,1,1,41.94563032,-87.7795874,25580.0,1,9/13/17,9/13/18,2004,Nissan,Rogue,GJSQ445,Silver,299040,0,Katy,Steenken,F,12/29/41,637-37-8522,11/13/18,IL,6/9/10,258-525-0903 ,ksteenken@mailjeep.com,0
3,1,201570.4,2018-04-07,2018-04-20,0,1,41.90203213,-87.76586813,16150.0,1,7/11/17,7/11/18,2008,Ford,Explorer,UTOI244,Med Red,190728,0,Erwin,Blanchfield,M,10/15/47,601-50-9054,5/24/18,IL,4/25/05,728-453-0612 ,eblanchfield@husshmail.com,0
1,1,129285.5,2017-06-03,2017-06-12,0,2,41.95060124,-87.70777873,2460.0,1,8/24/16,8/24/17,2011,Nissan,Altima,KHHH279,Med Dark Green,117756,0,Cordell,Brenton,M,12/19/99,439-55-9840,8/13/20,IL,9/5/17,237-793-0160 ,cbrenton@mmail.com,0
5,3,308651.5,2018-01-13,2018-01-17,0,1,41.77514086,-87.58644197,3059.0,0,10/4/17,10/4/18,2004,Chevrolet,Trax,ZPYF932,Silver,298836,0,Gabrielle,Degollado,F,11/27/43,021-21-1496,8/17/19,IL,7/14/12,735-301-0314 ,gdegollado@mailjeep.com,0
5,3,133620.4,2018-11-29,2018-12-13,1,2,41.92625049,-87.72376752,3001.5,0,9/9/17,9/9/18,2012,Honda,HR-V,FVXY206,Med Dk Blue,122064,0,Roseann,Truskolaski,F,4/11/72,001-84-0591,2/27/20,IL,2/13/03,221-530-0760 ,rtruskolaski@zohoo.com,1
2,3,208030.1,2017-11-21,2017-11-25,0,1,41.82120572,-87.68782409,1620.0,0,8/11/16,8/11/17,2007,Toyota,Camry,DBOS207,White,202080,0,Elia,Kobold,F,11/11/92,137-38-0775,7/15/18,IL,1/16/10,741-216-0486 ,ekobold@fasstmail.com,1
3,3,87645.6,2016-11-09,2016-11-21,1,1,41.8443248,-87.71106732,1850.0,0,6/4/15,6/3/16,2007,Subaru,XV Crosstrek,FUCA852,Med Red,84078,1,Harvey,Cacioppo,M,6/14/44,142-39-7667,3/6/21,IL,10/25/09,729-249-0204 ,hcacioppo@outloop.com,0
3,3,223745.0,2017-07-23,2017-07-25,1,1,41.82331473,-87.70944467,3151.0,0,10/5/16,10/5/17,2007,Nissan,Rogue,YZIH864,Med Red,213948,0,Felicia,Heisserer,F,12/9/63,551-40-3997,5/26/19,IL,1/17/09,748-796-0006 ,fheisserer@yahoot.com,0
3,1,75241.2,2016-04-26,2016-04-26,1,1,41.95424408,-87.66429422,26480.0,1,9/8/15,9/7/16,2013,Mazda,3,ETJG994,Med. Dark Gray,61884,0,Arnulfo,Labin,M,2/2/96,476-07-6322,6/10/20,IL,11/4/04,335-431-0939 ,alabin@mailjeep.com,0
1,1,95707.7,2018-03-03,2018-03-04,1,6,41.75682634,-87.60773662,2270.0,1,9/17/17,9/17/18,2014,Toyota,Camry,XQND121,Med Dark Green,82800,0,Austin,Zarro,M,8/30/36,570-80-4338,10/15/19,IL,10/3/13,748-339-0316 ,azarro@lightemail.com,0
1,3,102842.3,2016-08-22,2016-08-30,0,1,41.87675959,-87.74319833,2980.0,0,10/5/15,10/4/16,2011,Kia,Soul,HFPF349,Black,94260,0,Lauren,Bobba,F,6/30/75,025-34-6376,8/24/21,IL,2/14/03,749-257-0829 ,lbobba@zohoo.com,0
2,3,140008.7,2017-12-24,2017-12-28,0,1,41.97504399,-87.74813332,2702.5,0,4/2/16,4/2/17,2010,Toyota,Prius,YGQN627,Light Brown,134112,0,Cari,Kozak,F,12/2/75,397-88-3765,4/25/20,IL,7/9/06,723-520-0092 ,ckozak@husshmail.com,0
5,1,73848.0,2016-06-16,2016-06-27,1,1,41.81523427,-87.74350719,25750.0,1,11/13/15,11/12/16,2013,Nissan,Maxima,UKLW186,Silver,63108,0,Vesta,Stefl,F,8/26/46,229-40-9377,5/2/20,IL,10/3/04,362-719-0522 ,vstefl@zohoo.com,0
3,3,236296.9,2016-12-02,2016-12-06,1,1,41.79380306,-87.69365621,16479.5,0,2/24/15,2/24/16,2006,Ford,Mustang,JDPK422,Silver,232920,0,Zoila,Nagl,F,4/7/57,189-41-0173,8/27/18,IL,2/4/11,232-599-0079 ,znagl@ggmail.com,0
2,3,95001.3,2017-04-17,2017-04-30,0,1,41.90735031,-87.64917064,1320.0,0,5/4/16,5/4/17,2013,Ford,Focus,EAXQ520,Light Brown,90720,0,Darius,Kassebaum,M,11/3/99,254-09-1631,4/8/19,IL,9/25/14,261-950-0259 ,dkassebaum@outloop.com,0
5,3,195871.1,2016-07-07,2016-07-20,0,2,41.9281323,-87.64900381,1800.0,0,4/8/15,4/7/16,2008,Toyota,Highlander,CIJV516,Med Dark Green,183360,0,Robbie,Visscher,F,4/1/48,040-11-2297,10/21/21,IL,3/13/13,735-498-0225 ,rvisscher@yahoot.com,0
1,3,138018.7,2018-03-31,2018-04-07,0,2,41.87397054,-87.67405591,2900.0,0,1/18/17,1/18/18,2005,Toyota,Tundra,DBVL981,White,132210,1,Edna,Vansanten,F,9/12/45,544-84-1433,7/19/19,IL,1/16/09,245-694-0722 ,evansanten@mmail.com,0
5,1,54286.9,2018-04-13,2018-04-18,1,2,41.83586273,-87.71592574,25783.0,1,11/4/17,11/4/18,2016,Ford,F-150,NOSB688,Med. Dark Gray,43956,0,Ed,Warrier,M,1/20/81,652-52-9209,4/9/19,IL,6/5/09,238-829-0654 ,ewarrier@lightemail.com,0
4,3,308074.6,2018-03-23,2018-04-04,0,1,41.76602778,-87.57644312,1640.0,0,1/6/17,1/6/18,2003,Honda,HR-V,VWWY066,Med Red,293640,0,Birdie,Zellefrow,F,9/12/60,273-66-0152,5/6/18,IL,1/15/16,735-301-0672 ,bzellefrow@inboux.com,0
